incident_id,equipment_id,field,team,category,incident_date,incident_type,severity,status,resolution_hours,sla_breach,downtime_hours,reported_by,sla_status
b8a69aa0-4bd5-41e4-a639-d1348251173f,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:06:19,Power Outage,High,Resolved,15.56,Yes,7.31,Emily Ramos,BREACHED
da4a3eca-972f-4172-98a8-6e56244550c0,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:00,Leak,Medium,Resolved,39.75,Yes,3.91,Kristen Gonzalez,BREACHED
36f6e148-5158-45b5-95df-35a3d7bcf68a,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:37,Pressure Drop,Medium,Open,21.08,No,19.89,Makayla Li,COMPLIANT
3091cc53-0e22-4813-95fe-0791758d368d,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:48,Power Outage,Critical,Resolved,10.47,Yes,5.84,Megan Smith,BREACHED
6b8eb6da-f149-4271-81bd-242b93bc6506,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:04:24,Pressure Drop,Medium,Open,34.6,Yes,2.47,Jon Mitchell,BREACHED
9a027ece-d9d5-422c-9368-e0817797c683,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:44,Leak,Critical,Resolved,4.85,Yes,1.76,Zachary Williams,BREACHED
830fe3c0-efcb-45e9-8355-f30724ed9d58,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:19,Pressure Drop,Medium,Resolved,29.02,Yes,4.36,Christopher Haynes,BREACHED
e625ea37-8d62-435c-b7a3-69ec26f70be1,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:42,Corrosion,Medium,Open,16.38,No,11.45,Jacob French,COMPLIANT
5c2e1e58-4752-4e74-ad78-ddbba3e74e72,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:02,Equipment Failure,Low,In Progress,68.2,Yes,2.14,James Fuller,BREACHED
0877f8f8-7731-4ac1-a565-824eed0d933a,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:02,Power Outage,Critical,In Progress,8.77,Yes,6.33,Brian Daniels,BREACHED
eee47e31-63a6-4d40-9c79-c5f37206d319,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:12,Power Outage,Low,In Progress,13.73,No,5.71,Mark Smith,COMPLIANT
732f2dd9-fc1e-4261-aecb-ba2c1ed97375,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:02,Leak,High,In Progress,16.75,Yes,13.71,Crystal Hamilton,BREACHED
1b7e77be-03e4-4069-90e4-faaef657a74f,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:23,Pressure Drop,Medium,In Progress,37.34,Yes,25.74,Kenneth Austin,BREACHED
d30a1764-5aaf-4e32-a1b8-d64d53be7629,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:18,Power Outage,Medium,In Progress,15.04,No,3.63,David Schmitt,COMPLIANT
f97d624c-b792-4287-8608-823128db06e5,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:03,Valve Malfunction,High,Open,23.5,Yes,9.25,Roger Villa,BREACHED
544ea121-9ade-4f0a-b9f6-401304ceb602,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:46,Pressure Drop,High,Open,19.96,Yes,6.98,Steven Spencer,BREACHED
dd7b12d7-625b-481a-9244-cf36fa7bede7,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:08:06,Corrosion,High,Resolved,22.87,Yes,0.93,Kevin Harrington,BREACHED
73496ebd-a7af-4c5d-bb3f-a6ede17fb731,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:03,Leak,Medium,In Progress,12.91,No,11.79,Tyler Summers,COMPLIANT
a8c395d6-76bc-47c8-abbd-8932bf71a9eb,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:43,Leak,Critical,Open,10.86,Yes,0.56,David Bridges,BREACHED
fbc8d983-62e1-41b3-ac9b-9402cacfb249,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:07,Leak,Medium,In Progress,17.9,No,13.02,Sarah Hall,COMPLIANT
1e3d7488-8570-468b-a94a-d486f4085ee0,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:04:30,Valve Malfunction,Critical,Resolved,7.22,Yes,2.54,Debra Jackson,BREACHED
282d1917-3916-4f90-a82d-e43303ff0e85,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:30,Power Outage,Medium,Resolved,22.83,No,7.29,Kevin Moreno,COMPLIANT
f240d4d0-cfeb-4515-aa15-933c4baf68a0,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:47,Pressure Drop,Medium,In Progress,19.59,No,2.06,Justin Mahoney,COMPLIANT
36fd11d2-7e84-4cae-ba2b-24136c9af1ca,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:49,Corrosion,Critical,Open,4.02,Yes,0.64,Alex Oliver,BREACHED
0e46a8c6-8485-4932-a3e2-18597b129f95,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:57,Leak,High,Open,7.31,No,7.23,Destiny Snyder,COMPLIANT
b24b7c7e-5674-4f12-97f7-0b4ccb075e05,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:52,Equipment Failure,Medium,In Progress,28.16,Yes,3.92,Michael Foster,BREACHED
eb34f4cf-c31e-4f72-87d8-5d5bc83e7ffc,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:18,Power Outage,High,Resolved,19.64,Yes,1.66,Lisa Jones,BREACHED
acdf42a5-077b-4143-a3f8-14d18602637d,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:46,Corrosion,Critical,In Progress,5.59,Yes,2.91,Greg Wall,BREACHED
cdd74369-0791-46b6-8604-cca48351c48c,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:28,Pressure Drop,Medium,In Progress,28.03,Yes,10.52,Martin Martinez,BREACHED
443e2241-b559-4c97-bac6-be6fdd9db784,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:17,Corrosion,Critical,In Progress,5.43,Yes,2.52,Kenneth Munoz,BREACHED
0ad31c04-a51c-4a47-b9d3-cabce91b8973,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:28,Corrosion,High,Resolved,2.14,No,1.64,Patricia Sanchez,COMPLIANT
4c401d2e-789e-4853-be6b-3f986819e372,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:53,Leak,High,In Progress,5.54,No,1.16,Juan Ali,COMPLIANT
323e19b1-a1ad-49a9-b8f9-7a8f36f5bb35,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:05,Valve Malfunction,Medium,Open,4.73,No,3.54,Leah Edwards,COMPLIANT
33328425-86c8-4929-bbc7-624eb164e972,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:14,Power Outage,Low,Open,56.77,Yes,29.47,Mrs. Jennifer Edwards,BREACHED
76116dba-7036-4261-acf9-89f3425d551c,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:46,Leak,High,In Progress,6.64,No,3.06,Logan Jenkins,COMPLIANT
25a6b1bf-fd4d-4b63-9a72-679ec617fe42,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:04,Power Outage,Critical,Resolved,1.79,No,1.06,Isabella Miller,COMPLIANT
936fb92d-3caa-472c-8862-b1e0d998db86,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:54,Valve Malfunction,High,Resolved,4.0,No,2.96,Larry Moreno,COMPLIANT
63066a3c-4b92-422d-afd0-9391712e8503,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:58,Power Outage,Low,Open,43.42,No,29.61,Sherri Mitchell,COMPLIANT
61ecb8c4-7aaa-4b4b-a491-039ee76d2933,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:27,Corrosion,High,In Progress,14.83,Yes,4.32,Stephanie Smith,BREACHED
519cef75-9dde-4fc1-adf6-f74ee73b770b,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:17,Corrosion,Critical,In Progress,6.58,Yes,1.64,Jacqueline Murphy,BREACHED
3ea8e550-24aa-4adb-b734-a194948a76a6,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:46,Equipment Failure,Critical,Open,5.9,Yes,4.05,Tara Brown,BREACHED
fac98904-808b-4c2a-90d6-9df4376ffe04,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:02,Pressure Drop,Low,Open,50.75,Yes,37.3,Julie Johnson,BREACHED
767aef30-b5f3-4817-8840-60e77544f638,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:58,Power Outage,High,In Progress,14.61,Yes,3.42,Deanna Garcia,BREACHED
bddafefa-9d93-4d0c-9a69-618a940da80a,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:28,Valve Malfunction,High,Open,4.86,No,1.84,Cynthia Green,COMPLIANT
461d2961-dd5b-405d-ac0d-ddd22200c851,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:08:20,Corrosion,Critical,In Progress,3.72,No,3.31,Eric Jordan,COMPLIANT
67cb7013-7a8c-4cef-8f35-a7871ce6724c,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:20,Leak,Critical,Open,10.55,Yes,7.53,Alex Arias,BREACHED
20414849-904f-4180-9820-5f50a51e7580,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:19,Valve Malfunction,High,In Progress,9.22,Yes,5.76,Lonnie Dougherty,BREACHED
4542dc06-10fa-4cd3-b60b-21079cecf23f,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:01,Corrosion,Low,Open,56.03,Yes,52.26,David Byrd,BREACHED
a2c1fe13-80fa-41d3-b7e5-233bf54151c4,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:41,Valve Malfunction,Low,Resolved,58.36,Yes,12.11,Eric Knight,BREACHED
6603e02d-eef0-4386-85a0-30d8824936cd,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:48,Valve Malfunction,Low,Open,49.89,Yes,37.85,Sean Cherry DDS,BREACHED
bc4c732c-b6e0-45f1-9039-8ae55aab77ab,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:20,Equipment Failure,Low,Resolved,2.81,No,1.81,Danielle Shelton,COMPLIANT
d832e5ed-58d5-4472-a565-b81ba09f5b2e,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:16,Pressure Drop,Medium,Open,28.44,Yes,26.46,Taylor Garcia,BREACHED
9944fb58-6511-47fa-9e8d-ef1a35d48466,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:57,Power Outage,Low,Open,56.73,Yes,44.19,Kyle Shelton,BREACHED
a9adc8c0-43cd-45ff-8b57-f16a1a77669a,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:20,Leak,High,In Progress,4.16,No,2.31,Brian Banks,COMPLIANT
bd95ce77-3328-4b94-a75a-dcdfc420b3a2,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:54,Pressure Drop,Critical,Open,1.17,No,1.14,Daniel Rodriguez,COMPLIANT
a4a37042-68c6-4d18-8524-1a5ba16b2ade,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:51,Power Outage,Low,Open,47.03,No,5.78,Alyssa Hill,COMPLIANT
62fee9c3-5d14-4d15-b8ed-857ddf77f781,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:48,Power Outage,Low,In Progress,68.51,Yes,4.02,Christina Bishop,BREACHED
abcfe4e6-e13f-4efb-ab6d-bf37a54b5033,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:29,Pressure Drop,Critical,Open,7.58,Yes,1.17,Nancy Lang,BREACHED
4f0e38a4-7be3-49bd-a639-98aaaff3d7b2,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:35,Equipment Failure,Critical,In Progress,6.92,Yes,0.92,Patrick Moore,BREACHED
eeceefec-56c4-4ee8-9561-daa12a8ee75a,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:39,Pressure Drop,High,Resolved,10.76,Yes,4.64,Kenneth Mercado,BREACHED
8fa5a4b4-6e55-4ba8-b479-869524def100,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:06,Equipment Failure,Medium,In Progress,43.88,Yes,5.53,Andrea Woods,BREACHED
76beaa26-35c0-4e28-b7ce-5cb894d62084,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:15,Equipment Failure,Medium,Open,35.63,Yes,11.09,Andrew Mcdonald,BREACHED
8f5b9998-72e7-4738-be2f-3b5d8bcc38d5,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:53,Pressure Drop,Critical,Resolved,10.05,Yes,9.2,Dustin Washington,BREACHED
9aac1e28-7185-43c3-80f8-dabb7387bd7d,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:28,Leak,Critical,Open,11.68,Yes,1.14,Christopher Howard,BREACHED
f3653617-18aa-45e1-b373-83f397e559fb,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:44,Corrosion,Medium,Open,2.03,No,0.86,Meghan Robertson DDS,COMPLIANT
a5d8d01e-17b5-4378-8ae4-f37f7fe0e010,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:09,Corrosion,High,Resolved,11.72,Yes,3.38,Holly Robinson,BREACHED
0b1d8aaf-92e8-4325-96cd-bee887a72d09,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:57,Pressure Drop,Medium,Resolved,7.38,No,3.79,Jack Garcia,COMPLIANT
d4f055d4-e5da-462e-9ab3-26d2e16723d5,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:07:11,Leak,High,In Progress,21.27,Yes,17.19,William Jones,BREACHED
399567db-5309-426e-be2f-33f7cbc613d9,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:05,Pressure Drop,Medium,Open,39.55,Yes,27.92,Robert Mckinney,BREACHED
1b36ddd4-fbd3-424e-ad76-6eb769a89260,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:10,Leak,Low,Resolved,23.35,No,13.1,Christopher Ramirez,COMPLIANT
c590be54-d297-41c5-9533-d8c9055c0832,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:14,Power Outage,Medium,Resolved,42.71,Yes,23.05,Timothy Griffin,BREACHED
41e67892-0f89-4d2c-87cb-206d91edfde7,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:08,Corrosion,High,In Progress,23.18,Yes,15.33,Ryan Nichols,BREACHED
520b7c65-2bd7-4c57-aec3-243ca34ecbe5,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:16,Leak,High,Open,22.43,Yes,10.52,Brittany Fields,BREACHED
ecaea5fd-aaf2-4c83-b8ce-3e3fae011cd4,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:09,Corrosion,High,Open,1.71,No,0.61,Brandi Thomas,COMPLIANT
cc517c01-e51b-4110-a211-9e3fa58a76e4,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:38,Corrosion,Critical,Resolved,6.81,Yes,4.84,Sergio Hicks,BREACHED
eed1277d-ebdc-445e-82d0-7cc5bc206393,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:22,Equipment Failure,Medium,Open,28.65,Yes,28.25,Elizabeth Lynch,BREACHED
52858aed-350e-4437-85a3-6ec0d1352837,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:40,Equipment Failure,Critical,Open,9.03,Yes,0.93,Jon Berry,BREACHED
b87708c6-251e-40a2-8068-ca5189dce782,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:32,Valve Malfunction,Medium,Resolved,12.86,No,5.4,Brenda Gonzales,COMPLIANT
03605335-8d3f-4ce6-adfb-700155c6ac23,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:02,Valve Malfunction,Critical,Open,5.5,Yes,3.72,Micheal Larsen,BREACHED
274e9d89-a60e-45b7-bad5-d920c682f779,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:49,Power Outage,High,Resolved,3.93,No,0.57,Hannah Dixon,COMPLIANT
0dce2255-8046-49a2-9edc-88e8a39ebdc8,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:56,Corrosion,Critical,Resolved,3.91,No,3.21,Christine Washington,COMPLIANT
8884e9ec-bc5c-4378-94da-84299fd28e22,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:23,Power Outage,Medium,Resolved,33.08,Yes,22.94,Shane Harris,BREACHED
5155d4d6-1d7a-4f05-a0aa-420d0bd9c8d3,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:43,Valve Malfunction,Critical,Open,7.25,Yes,3.74,Joshua James,BREACHED
bc06f4f4-e6b6-41d4-9cfd-0ee1bec2614f,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:05,Leak,Critical,Resolved,2.23,No,1.06,Dennis Hunt,COMPLIANT
d20af082-36b4-40b2-802d-b47ad51fb33b,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:13,Corrosion,High,Resolved,4.53,No,2.01,Lynn Rogers,COMPLIANT
c8f11d70-f3a5-463b-9e8a-ffbe793d5f04,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:00,Pressure Drop,Low,In Progress,9.22,No,1.11,Brittany Jackson,COMPLIANT
888599c8-8d95-41fe-8011-4bb7e45e1273,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:43,Corrosion,Low,Resolved,46.16,No,45.81,Melissa Elliott,COMPLIANT
b336b6e8-2851-4a20-a3ef-daa3c2222265,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:30,Corrosion,High,Resolved,23.25,Yes,15.42,David Silva,BREACHED
fb8019d1-c253-488d-b8df-3a092beb0316,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:37,Valve Malfunction,High,In Progress,16.17,Yes,6.55,Carrie Robinson,BREACHED
01665cbd-480d-47dc-8318-8f27f381cd0a,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:10:04,Pressure Drop,High,Resolved,16.98,Yes,9.07,Jose Warren,BREACHED
9a5a2430-1e58-411b-a6e5-965a3d4f99e3,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:57,Equipment Failure,High,In Progress,11.25,Yes,5.27,Suzanne White,BREACHED
d33f3c0b-f07c-487a-9b2a-797ef7c34897,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:47,Equipment Failure,Medium,Open,16.07,No,3.15,Kevin Jones,COMPLIANT
9c93d904-078c-4abc-8ce3-87c0641720db,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:46,Corrosion,Low,In Progress,43.04,No,29.38,Nicholas Gardner,COMPLIANT
6136bf3c-b8bf-471c-ae1f-4bf0ce7319bf,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:15,Pressure Drop,High,Open,9.54,Yes,4.98,Vickie Richardson,BREACHED
2a7b1f8c-848e-44c7-853f-7be5ffb90fb8,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:40,Corrosion,Medium,In Progress,35.46,Yes,16.71,Jennifer Thomas,BREACHED
238b6e54-8332-400c-beea-588533fb7676,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:56,Pressure Drop,High,Open,21.18,Yes,17.04,Karen Holmes,BREACHED
d0f800ef-bba4-4938-9f97-8fd782d3711b,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:37,Equipment Failure,Medium,Open,44.04,Yes,10.8,Megan Perkins,BREACHED
8631d1d0-97dc-484c-8521-8e2ce7c79c1b,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:14,Corrosion,Low,Resolved,47.7,No,1.75,Melissa Payne,COMPLIANT
b7d87afd-f5cf-4d61-b612-ee1def6b8052,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:07:42,Leak,Critical,Open,9.14,Yes,7.45,Patrick Collins,BREACHED
c4b3545d-95ff-4400-9402-17589d2c5deb,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:14,Valve Malfunction,Low,Resolved,7.89,No,2.76,Jason Miller,COMPLIANT
d91638a5-74e3-49b2-a783-1f943ca777ca,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:32,Pressure Drop,Medium,Open,40.24,Yes,38.15,Zachary Colon,BREACHED
6572a56d-5e0b-4db2-9361-97c45d09ab3b,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:07:43,Power Outage,Critical,Resolved,2.33,No,1.31,Shannon Robertson,COMPLIANT
40e4b356-ec34-41b8-8dfa-bc424521cc7f,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:07:20,Corrosion,Medium,Resolved,33.54,Yes,22.59,Austin Cooper,BREACHED
833d8a9f-a373-4e91-ab90-5fae8fe38258,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:35,Corrosion,High,In Progress,20.91,Yes,1.18,Brian Richards,BREACHED
8e032837-3d53-40c7-8ca2-c62d41771905,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:07,Valve Malfunction,High,Open,4.42,No,0.71,Mr. Tyler Mendez,COMPLIANT
ca68971b-f188-4d69-b868-33b8dd6ba4ce,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:05,Leak,High,In Progress,6.29,No,2.47,Tony Bass,COMPLIANT
270424eb-d14f-43b4-94db-bc343641dc2a,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:08,Corrosion,High,In Progress,19.57,Yes,7.83,Tammy Lee,BREACHED
e6539e50-ca31-43da-998d-1f41d13bb226,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:07,Pressure Drop,Medium,In Progress,40.28,Yes,1.53,Wanda Holland,BREACHED
cca2d5e9-dfb1-4328-8071-d47ff9bd7f8a,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:54,Valve Malfunction,Medium,Resolved,33.87,Yes,3.95,Anna May,BREACHED
101a422f-c7aa-4104-8662-a6fcb7381a26,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:18,Valve Malfunction,High,Resolved,19.44,Yes,8.32,Jonathan Murphy,BREACHED
7cc05ecb-cbc7-4489-936c-2cbe1f999a83,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:13,Equipment Failure,Critical,Resolved,9.33,Yes,3.97,Kimberly Walters MD,BREACHED
a0224acf-380f-4dc9-8306-d628f4aeef22,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:29,Valve Malfunction,Low,Open,13.78,No,9.81,Cassandra Walker,COMPLIANT
798a1d50-098d-438b-b562-d68a6f84556a,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:11,Pressure Drop,High,Resolved,6.26,No,3.78,Vincent Black,COMPLIANT
bbedd33d-72d5-450d-aac0-f809bcca474e,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:30,Equipment Failure,Medium,Resolved,31.18,Yes,28.12,Scott Cruz,BREACHED
1f431551-7f06-41d2-8a44-1565fd76b39f,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:16,Valve Malfunction,Low,Open,59.28,Yes,49.62,Evelyn King,BREACHED
fda362df-25cc-499f-82a9-6f66fd7b44dc,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:06:25,Leak,Critical,Resolved,1.17,No,0.62,Claire Mooney,COMPLIANT
501319e6-0ee2-4aaa-bfcb-8abc8551e89b,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:36,Pressure Drop,High,Resolved,2.73,No,2.53,Julia Brown,COMPLIANT
583a5d74-2268-4cd1-abde-0f96bdd898a7,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:32,Leak,Critical,In Progress,9.77,Yes,0.95,Sharon Watkins,BREACHED
74207559-ec67-4fde-b276-0015db48bb2f,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:17,Valve Malfunction,Medium,Open,20.6,No,19.1,James Reed,COMPLIANT
2d592e06-a381-470e-8173-d639e5e5568f,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:51,Pressure Drop,Medium,In Progress,18.39,No,15.67,Samantha Davis,COMPLIANT
fc210c22-605d-4e0c-a8c3-aa5076471b74,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:07,Pressure Drop,Low,Resolved,37.07,No,2.21,Timothy Walker,COMPLIANT
088f9704-469f-48f2-9fa6-f7cfe81bc9e7,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:32,Pressure Drop,Medium,Open,37.79,Yes,18.16,Patrick Martinez,BREACHED
eab03978-4748-43f2-a616-b3c50da17b22,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:04,Pressure Drop,Medium,Resolved,1.55,No,0.96,Brenda Perkins,COMPLIANT
08f859bc-2825-47a3-82ca-55ca5c6a10b8,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:10:07,Equipment Failure,Low,In Progress,23.45,No,20.73,Alvin Smith,COMPLIANT
259b36d4-764f-4ddc-b0ac-a4232ce035d5,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:54,Power Outage,Low,Resolved,47.95,No,28.49,Joshua Snyder,COMPLIANT
56742950-941a-4bef-8bac-addc40751ac8,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:25,Corrosion,Low,Resolved,13.76,No,8.98,Mark Conley,COMPLIANT
d5c5d5b0-f3ac-4ee9-9a90-d20c95054e10,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:19,Equipment Failure,Medium,In Progress,45.94,Yes,45.31,George Weaver,BREACHED
